SITE_NUM,Unit,LimitL,LimitU,,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,
PART_ID,,,,,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,
PASSFG,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,
SOFT_BIN,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,
T_TIME,ms,,,,25880,25840,25838,25907,25883,25813,25830,25872,25855,25837,25889,25898,25864,25838,25812,25836,25864,25898,25839,25528,25528,25528,25528,25528,25528,25528,25528,25529,25528,25529,25528,25528,25527,25528,25530,25528,25528,25529,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS40,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.410264,-0.770318,-1.149254,-0.275131,-0.396011,-0.811042,-0.848551,-0.765569,0.054795,-0.629139,-0.311632,-0.027095,-0.558333,-1.037372,3.697963,-0.964983,-0.754659,3.825061,-1.609111,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS41,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.523375,-0.734817,-1.142335,-0.260399,-0.481674,-0.871080,-0.892548,-0.739577,0.030920,-0.738232,-0.401107,-0.124542,-0.537864,-1.153794,3.634170,-0.941493,-0.774826,3.790933,-1.671789,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS42,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.396025,-0.762967,-1.079947,-0.348675,-0.490835,-0.909831,-0.902425,-0.771584,0.025113,-0.723888,-0.386779,-0.049362,-0.637666,-1.193927,3.716242,-1.004566,-0.798258,3.807947,-1.664503,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS43,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.506534,-0.761933,-1.166296,-0.340982,-0.516715,-0.874745,-0.911047,-0.805306,0.063845,-0.789602,-0.343470,-0.136661,-0.527068,-1.248772,3.648086,-1.048218,-0.807448,3.727893,-1.812383,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS44,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.463725,-0.776610,-1.239569,-0.260605,-0.391280,-0.930698,-0.907029,-0.888124,0.090832,-0.874636,-0.407569,-0.117302,-0.703389,-1.328097,3.634759,-1.037377,-0.740056,3.834632,-1.839518,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS45,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.456239,-0.825031,-1.127943,-0.191078,-0.504639,-0.925490,-0.975791,-0.831877,0.092409,-0.896472,-0.458207,-0.194102,-0.515996,-1.259739,3.615930,-0.987454,-0.726868,3.889567,-1.847817,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS46,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.503603,-0.951626,-1.111111,-0.321904,-0.564643,-0.944151,-0.957665,-0.853667,0.093897,-0.913040,-0.383834,-0.129376,-0.663589,-1.342332,3.668885,-1.048287,-0.811731,4.002180,-1.875463,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS47,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.529812,-0.841696,-1.265278,-0.213887,-0.535077,-0.947171,-0.814017,-0.927671,-0.006825,-0.942973,-0.482944,-0.062320,-0.600867,-1.441074,3.602453,-1.097324,-0.875234,3.942766,-1.841574,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS48,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.548254,-0.834918,-1.197921,-0.272628,-0.580891,-1.116760,-1.004826,-0.886001,0.048577,-0.991609,-0.382723,-0.269841,-0.566572,-1.446599,3.365803,-1.008447,-0.840720,3.905172,-1.802420,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS49,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.592105,-0.800272,-1.201857,-0.174714,-0.544254,-1.030397,-0.864716,-0.929003,0.098898,-0.981538,-0.448359,-0.064783,-0.706053,-1.405226,3.423439,-0.887834,-0.919083,3.893391,-1.960263,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS50,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.713267,-0.826590,-1.416457,-0.299595,-0.538272,-1.053278,-0.933499,-0.953993,0.028742,-1.002147,-0.546716,-0.049591,-0.619658,-1.488934,3.495040,-0.986901,-1.018725,3.858631,-2.001993,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS51,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.746461,-0.835556,-1.404817,-0.240166,-0.579819,-1.104228,-1.019291,-0.895804,0.014645,-0.785044,-0.541216,-0.160813,-0.647285,-1.411687,3.435400,-1.121530,-1.054517,3.889860,-2.096475,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS52,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.640014,-0.918182,-1.313983,-0.245326,-0.402183,-1.112030,-0.922971,-1.065364,-0.014899,-1.041064,-0.501189,-0.233544,-0.723246,-1.540909,3.318034,-1.184767,-1.101704,3.963851,-2.190404,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS53,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.634949,-0.839866,-1.467798,-0.223964,-0.441306,-1.081742,-1.084082,-0.994376,0.068446,-0.968340,-0.432713,-0.221063,-0.815756,-1.679664,3.240561,-1.148760,-1.164362,3.870026,-2.113017,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS54,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.740335,-0.813008,-1.497282,-0.308017,-0.512202,-1.098372,-0.993318,-0.916819,-0.023216,-1.178393,-0.538869,-0.217096,-0.889744,-1.456140,3.233210,-1.078247,-1.025422,4.112027,-2.209671,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS55,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.842618,-0.891196,-1.560523,-0.378106,-0.618812,-1.047224,-1.153349,-0.954003,0.071157,-1.112571,-0.532491,-0.204442,-0.779993,-1.602650,3.317584,-1.228551,-1.021866,3.897849,-2.188518,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS56,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.776680,-1.034344,-1.519097,-0.322997,-0.603430,-1.255061,-1.051236,-1.009222,0.008059,-0.995605,-0.599465,-0.219027,-0.870567,-1.712141,3.215604,-1.311271,-1.084133,3.898021,-2.188868,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS57,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.855289,-1.041452,-1.595804,-0.275168,-0.615994,-1.261205,-0.963973,-1.006144,0.082311,-1.192347,-0.512480,-0.235664,-0.571961,-1.658344,3.130095,-1.352512,-1.080827,3.913043,-2.372772,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS58,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.755668,-0.869197,-1.724931,-0.233395,-0.813927,-1.221865,-1.148163,-1.101703,0.042024,-1.390202,-0.602059,-0.261965,-0.716648,-1.689352,3.141771,-1.376197,-1.185436,3.904060,-2.357607,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS59,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.879189,-1.011089,-1.696927,-0.329341,-0.711204,-1.342725,-1.033671,-1.119194,-0.034379,-1.083067,-0.577000,-0.280316,-0.656205,-1.874877,3.127164,-1.317733,-1.237191,3.961559,-2.492918,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS60,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.944698,-0.984450,-1.460840,-0.317786,-0.791842,-1.347831,-1.042544,-1.145694,0.193271,-1.326601,-0.641221,-0.213424,-0.578206,-1.903797,3.211227,-1.459598,-1.300541,3.838982,-2.550367,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS61,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.945652,-1.189514,-1.643870,-0.397822,-0.889108,-1.491494,-1.242437,-1.354776,0.062887,-1.447515,-0.551968,-0.273763,-0.757108,-2.050802,3.100304,-1.291647,-1.253960,4.004499,-2.581570,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS62,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.137885,-1.059398,-1.571429,-0.483871,-0.714012,-1.489311,-1.258072,-1.150115,0.128582,-1.444456,-0.576738,-0.304397,-0.693213,-1.977975,3.077503,-1.368329,-1.350798,4.079740,-2.737540,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS63,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.093085,-1.101591,-1.990585,-0.420540,-0.896034,-1.401985,-1.315639,-1.313359,0.178941,-1.656403,-0.602740,-0.349813,-0.838645,-2.182257,3.006247,-1.453750,-1.470172,3.899522,-2.853519,
HIGH_CM_CS_AMPLIFER_ALL_RESULTS64,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.043148,-1.225676,-1.910473,-0.625996,-0.804472,-1.523297,-1.216919,-1.233137,0.134758,-1.573770,-0.607971,-0.504202,-0.842549,-2.344190,2.934051,-1.580135,-1.451400,3.890330,-2.917321,
LOW_CM_CS_AMPLIFER_TARGET,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
LOW_CM_CS_AMPLIFER_BEST_CODE,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,2.777778,0.000000,0.000000,33.333333,0.000000,-2.380952,0.000000,0.000000,-2.564103,-2.941176,NULL,-75.000000,NULL,-2.941176,-100.000000,0.000000,
LOW_CM_CS_AMPLIFER_BEST,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012538,0.979592,-0.563592,-1.327379,-0.312110,-0.049963,1.186813,-0.275655,1.145447,-0.193243,-0.609832,0.711229,0.821111,-0.708735,-0.186811,-0.569747,1.458844,-0.677734,0.464212,
LOW_CM_CS_AMPLIFER_STEPS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
LOW_CM_CS_AMPLIFER_ALL_RESULTS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107985,-0.475012,-0.695885,0.193107,-0.365822,0.006656,-0.521280,-0.353942,-0.289333,-0.022172,-0.325098,-0.597610,-0.438143,-0.708735,4.596100,-0.569747,-0.262307,3.848654,0.571285,
LOW_CM_CS_AMPLIFER_ALL_RESULTS2,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029556,-0.467567,-0.684031,0.190454,-0.302660,0.006548,-0.538541,-0.388732,-0.290792,-0.082133,-0.510892,-0.567862,-0.515279,-0.690751,4.477904,-0.518103,-0.246750,3.834071,0.582188,
LOW_CM_CS_AMPLIFER_ALL_RESULTS3,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.046601,-0.543584,-0.687196,0.170571,-0.310500,-0.019360,-0.587372,-0.277701,-0.319183,-0.258676,-0.509385,-0.608980,-0.402248,-0.758534,4.592688,-0.430982,-0.219246,3.819970,0.420117,
LOW_CM_CS_AMPLIFER_ALL_RESULTS4,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005747,-0.541505,-0.651050,0.151311,-0.312110,-0.038093,-0.722135,-0.301486,-0.320042,-0.138298,-0.446582,-0.666594,-0.535787,-0.699259,4.485804,-0.406820,-0.263019,3.867438,0.414489,
LOW_CM_CS_AMPLIFER_ALL_RESULTS5,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011312,-0.558870,-0.563592,0.232623,-0.271220,-0.049963,-0.573826,-0.328983,-0.249364,-0.215517,-0.478276,-0.706161,-0.425556,-0.699097,4.539511,-0.459499,-0.247810,3.941972,0.479545,
LOW_CM_CS_AMPLIFER_ALL_RESULTS6,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005580,-0.519641,-0.591862,0.185691,-0.316129,-0.129104,-0.625266,-0.207801,-0.297329,-0.129890,-0.530188,-0.591401,-0.408048,-0.613778,4.641324,-0.510945,-0.216204,3.857298,0.355996,
LOW_CM_CS_AMPLIFER_ALL_RESULTS7,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049521,-0.548045,-0.656176,0.167026,-0.263489,-0.115138,-0.699510,-0.288805,-0.334228,-0.138298,-0.541316,-0.651261,-0.397336,-0.650489,4.591529,-0.423051,-0.241018,3.842499,0.454545,
LOW_CM_CS_AMPLIFER_ALL_RESULTS8,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032566,-0.546055,-0.700389,0.116891,-0.206782,-0.161184,-0.600919,-0.274782,-0.344828,-0.116497,-0.654728,-0.627789,-0.435862,-0.601839,4.574892,-0.434268,-0.293255,3.820910,0.408975,
LOW_CM_CS_AMPLIFER_ALL_RESULTS9,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005341,-0.547800,-0.639221,-0.010448,-0.167931,-0.129078,-0.621118,-0.321593,-0.344726,-0.029883,-0.530672,-0.651798,-0.490410,-0.685833,4.459043,-0.543358,-0.320391,3.835097,0.414195,
LOW_CM_CS_AMPLIFER_ALL_RESULTS10,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015822,-0.551780,-0.606691,0.072232,-0.268495,-0.167727,-0.623641,-0.362922,-0.330723,-0.128022,-0.609832,-0.634249,-0.478546,-0.675384,4.503266,-0.492449,-0.348638,3.824764,0.376044,
LOW_CM_CS_AMPLIFER_ALL_RESULTS11,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057253,-0.578101,-0.502340,0.112056,-0.360158,-0.085616,-0.637122,-0.253832,-0.331683,-0.140797,-0.606804,-0.561519,-0.451575,-0.672215,4.475422,-0.469028,-0.301476,3.773058,0.376165,
LOW_CM_CS_AMPLIFER_ALL_RESULTS12,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010281,-0.553047,-0.573904,0.110681,-0.289001,-0.106940,-0.722262,-0.314697,-0.304038,-0.076816,-0.537862,-0.594273,-0.455736,-0.630882,4.455693,-0.542755,-0.261479,3.813676,0.409439,
LOW_CM_CS_AMPLIFER_ALL_RESULTS13,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142060,-0.507360,-0.608239,0.144343,-0.313118,-0.122039,-0.743820,-0.295715,-0.320136,0.071374,-0.623441,-0.621420,-0.440027,-0.621054,4.510947,-0.430695,-0.227214,3.848457,0.334537,
LOW_CM_CS_AMPLIFER_ALL_RESULTS14,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095243,-0.522322,-0.627250,0.098304,-0.233404,-0.093054,-0.642202,-0.249245,-0.334868,-0.023498,-0.562324,-0.518832,-0.449622,-0.678571,4.618975,-0.461570,-0.270574,3.854217,0.299134,
LOW_CM_CS_AMPLIFER_ALL_RESULTS15,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024733,-0.488281,-0.721749,0.082524,-0.379821,-0.070282,-0.686791,-0.260256,-0.312874,-0.171750,-0.559917,-0.554686,-0.469650,-0.640250,4.569288,-0.531697,-0.221529,3.941017,0.331314,
LOW_CM_CS_AMPLIFER_ALL_RESULTS16,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019547,-0.535303,-0.637959,0.124736,-0.285548,-0.074683,-0.698639,-0.262025,-0.336563,-0.073502,-0.581031,-0.590662,-0.398903,-0.601541,4.596791,-0.560436,-0.244060,3.902362,0.348093,
LOW_CM_CS_AMPLIFER_ALL_RESULTS17,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091703,-0.546391,-0.681985,0.103520,-0.315800,-0.093931,-0.600352,-0.276944,-0.295858,0.108937,-0.606639,-0.553838,-0.475677,-0.583906,4.518603,-0.461264,-0.258461,3.834229,0.302709,
LOW_CM_CS_AMPLIFER_ALL_RESULTS18,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019069,-0.554778,-0.616453,0.144220,-0.388508,-0.036075,-0.638602,-0.242131,-0.252749,-0.058377,-0.648559,-0.607472,-0.474622,-0.566833,4.557545,-0.514681,-0.207499,3.923372,0.319298,
LOW_CM_CS_AMPLIFER_ALL_RESULTS19,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004712,-0.552543,-0.527691,0.055150,-0.378463,0.005096,-0.615571,-0.279645,-0.294040,-0.053232,-0.661817,-0.568464,-0.498180,-0.641425,4.530074,-0.479048,-0.147710,3.814178,0.265840,
LOW_CM_CS_AMPLIFER_ALL_RESULTS20,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.576427,-0.596955,0.118193,-0.374289,-0.010063,-0.677291,-0.276699,-0.238746,-0.035120,-0.604719,-0.584795,-0.492191,-0.675580,4.555877,-0.440002,-0.169739,3.821053,0.199562,
LOW_CM_CS_AMPLIFER_ALL_RESULTS21,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.554695,-0.681897,0.081001,-0.336035,-0.104218,-0.662642,-0.325876,-0.305679,-0.178029,-0.542784,-0.578724,-0.463375,-0.647596,4.588514,-0.538803,-0.172446,3.812663,0.307648,
LOW_CM_CS_AMPLIFER_ALL_RESULTS22,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027300,-0.548311,-0.546099,0.106819,-0.298114,-0.063735,-0.649540,-0.296503,-0.336256,-0.042992,-0.604119,-0.568505,-0.430237,-0.510721,4.603917,-0.434640,-0.244397,3.808922,0.294971,
LOW_CM_CS_AMPLIFER_ALL_RESULTS23,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013498,-0.531707,-0.530181,0.110016,-0.366778,-0.077549,-0.651372,-0.327516,-0.311973,-0.097748,-0.575816,-0.505968,-0.425649,-0.532666,4.577583,-0.525927,-0.273274,3.754561,0.296094,
LOW_CM_CS_AMPLIFER_ALL_RESULTS24,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106857,-0.573688,-0.572115,0.139349,-0.324613,-0.076654,-0.724055,-0.273049,-0.325217,0.008421,-0.543144,-0.539199,-0.439013,-0.615454,4.506601,-0.588235,-0.292885,3.819296,0.204613,
LOW_CM_CS_AMPLIFER_ALL_RESULTS25,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065885,-0.507903,-0.529276,0.081615,-0.230198,-0.169964,-0.724164,-0.252727,-0.284126,0.066520,-0.611822,-0.577547,-0.510638,-0.612598,4.516370,-0.486202,-0.226455,3.806406,0.192961,
LOW_CM_CS_AMPLIFER_ALL_RESULTS26,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056490,-0.567862,-0.616390,0.101993,-0.176637,-0.140030,-0.665281,-0.208646,-0.362496,-0.102830,-0.619504,-0.563463,-0.447358,-0.609622,4.546294,-0.543067,-0.268120,3.778384,0.172837,
